"Zipcode","City","State","Lat","Long","Location"
"45147","MIAMIVILLE","OH",39.19,-84.24,"NA-US-OH-MIAMIVILLE"
"43336","MIDDLEBURG","OH",40.27,-83.58,"NA-US-OH-MIDDLEBURG"
"45760","MIDDLEPORT","OH",38.99,-82.05,"NA-US-OH-MIDDLEPORT"
"45042","MIDDLETOWN","OH",39.5,-84.37,"NA-US-OH-MIDDLETOWN"
"45043","MIDDLETOWN","OH",39.5,-84.37,"NA-US-OH-MIDDLETOWN"
"45044","MIDDLETOWN","OH",39.5,-84.37,"NA-US-OH-MIDDLETOWN"
"45150","MILFORD","OH",39.17,-84.28,"NA-US-OH-MILFORD"
"43045","MILFORD CENTER","OH",40.17,-83.43,"NA-US-OH-MILFORD CENTER"
"43142","MILLEDGEVILLE","OH",39.59,-83.58,"NA-US-OH-MILLEDGEVILLE"
"43046","MILLERSPORT","OH",39.89,-82.54,"NA-US-OH-MILLERSPORT"
"45761","MILLFIELD","OH",39.41,-82.11,"NA-US-OH-MILLFIELD"
"45653","MINFORD","OH",38.88,-82.83,"NA-US-OH-MINFORD"
"45050","MONROE","OH",39.44,-84.34,"NA-US-OH-MONROE"
"43337","MORRAL","OH",40.68,-83.21,"NA-US-OH-MORRAL"
"43759","MORRISTOWN","OH",40.06,-81.07,"NA-US-OH-MORRISTOWN"
"45152","MORROW","OH",39.34,-84.12,"NA-US-OH-MORROW"
"45153","MOSCOW","OH",38.86,-84.22,"NA-US-OH-MOSCOW"
"43338","MOUNT GILEAD","OH",40.55,-82.83,"NA-US-OH-MOUNT GILEAD"
"43048","MOUNT LIBERTY","OH",40.35,-82.62,"NA-US-OH-MOUNT LIBERTY"
"45154","MOUNT ORAB","OH",39.02,-83.92,"NA-US-OH-MOUNT ORAB"
"43143","MOUNT STERLING","OH",39.71,-83.26,"NA-US-OH-MOUNT STERLING"
"43050","MOUNT VERNON","OH",40.39,-82.47,"NA-US-OH-MOUNT VERNON"
"43340","MOUNT VICTORY","OH",40.53,-83.52,"NA-US-OH-MOUNT VICTORY"
"45155","MOWRYSTOWN","OH",39.03,-83.75,"NA-US-OH-MOWRYSTOWN"
"43761","MOXAHALA","OH",39.65,-82.12,"NA-US-OH-MOXAHALA"
"43144","MURRAY CITY","OH",39.51,-82.16,"NA-US-OH-MURRAY CITY"
"43830","NASHPORT","OH",40.04,-82.12,"NA-US-OH-NASHPORT"
"45717","CARBONDALE","OH",39.37,-82.27,"NA-US-OH-CARBONDALE"
"45764","NELSONVILLE","OH",39.45,-82.22,"NA-US-OH-NELSONVILLE"
"45156","NEVILLE","OH",38.81,-84.21,"NA-US-OH-NEVILLE"
"43054","NEW ALBANY","OH",40.07,-82.8,"NA-US-OH-NEW ALBANY"
"43055","NEWARK","OH",40.06,-82.42,"NA-US-OH-NEWARK"
"43056","HEATH","OH",40.02,-82.43,"NA-US-OH-HEATH"
"43058","NEWARK","OH",40.06,-82.42,"NA-US-OH-NEWARK"
"43093","NEWARK","OH",40.06,-82.42,"NA-US-OH-NEWARK"
"43341","NEW BLOOMINGTON","OH",40.58,-83.31,"NA-US-OH-NEW BLOOMINGTON"
"45344","NEW CARLISLE","OH",39.94,-84.02,"NA-US-OH-NEW CARLISLE"
"43832","NEWCOMERSTOWN","OH",40.27,-81.59,"NA-US-OH-NEWCOMERSTOWN"
"43762","NEW CONCORD","OH",39.99,-81.73,"NA-US-OH-NEW CONCORD"
"43145","NEW HOLLAND","OH",39.55,-83.25,"NA-US-OH-NEW HOLLAND"
"45345","NEW LEBANON","OH",39.74,-84.4,"NA-US-OH-NEW LEBANON"
"43764","NEW LEXINGTON","OH",39.71,-82.2,"NA-US-OH-NEW LEXINGTON"
"45346","NEW MADISON","OH",39.96,-84.7,"NA-US-OH-NEW MADISON"
"45766","NEW MARSHFIELD","OH",39.33,-82.23,"NA-US-OH-NEW MARSHFIELD"
"45734","GRAYSVILLE","OH",39.66,-81.17,"NA-US-OH-GRAYSVILLE"
"45767","NEW MATAMORAS","OH",39.53,-81.12,"NA-US-OH-NEW MATAMORAS"
"45789","WINGETT RUN","OH",39.54,-81.28,"NA-US-OH-WINGETT RUN"
"45347","NEW PARIS","OH",39.85,-84.79,"NA-US-OH-NEW PARIS"
"45622","CREOLA","OH",39.35,-82.5,"NA-US-OH-CREOLA"
"45654","NEW PLYMOUTH","OH",39.37,-82.39,"NA-US-OH-NEW PLYMOUTH"
"45768","NEWPORT","OH",39.4,-81.26,"NA-US-OH-NEWPORT"
"45157","NEW RICHMOND","OH",38.96,-84.27,"NA-US-OH-NEW RICHMOND"
"43766","NEW STRAITSVILLE","OH",39.57,-82.23,"NA-US-OH-NEW STRAITSVILLE"
"45158","NEWTONSVILLE","OH",39.18,-84.08,"NA-US-OH-NEWTONSVILLE"
"45159","NEW VIENNA","OH",39.32,-83.69,"NA-US-OH-NEW VIENNA"
"45051","MOUNT SAINT JOSEPH","OH",39.11,-84.61,"NA-US-OH-MOUNT SAINT JOSEPH"
"45052","NORTH BEND","OH",39.14,-84.74,"NA-US-OH-NORTH BEND"
"45349","NORTH HAMPTON","OH",39.99,-83.94,"NA-US-OH-NORTH HAMPTON"
"43047","MINGO","OH",40.18,-83.63,"NA-US-OH-MINGO"
"43060","NORTH LEWISBURG","OH",40.22,-83.55,"NA-US-OH-NORTH LEWISBURG"
"45350","NORTH STAR","OH",40.32,-84.56,"NA-US-OH-NORTH STAR"
"43767","NORWICH","OH",39.98,-81.79,"NA-US-OH-NORWICH"
"45656","OAK HILL","OH",38.89,-82.56,"NA-US-OH-OAK HILL"
"45053","OKEANA","OH",39.36,-84.78,"NA-US-OH-OKEANA"
"43768","OLD WASHINGTON","OH",40.03,-81.44,"NA-US-OH-OLD WASHINGTON"
"45054","OREGONIA","OH",39.41,-84.04,"NA-US-OH-OREGONIA"
"43146","ORIENT","OH",39.8,-83.15,"NA-US-OH-ORIENT"
"45351","OSGOOD","OH",40.34,-84.49,"NA-US-OH-OSGOOD"
"43061","OSTRANDER","OH",40.26,-83.21,"NA-US-OH-OSTRANDER"
"45657","OTWAY","OH",38.86,-83.18,"NA-US-OH-OTWAY"
"45055","OVERPECK","OH",39.41,-84.46,"NA-US-OH-OVERPECK"
"45160","OWENSVILLE","OH",39.12,-84.13,"NA-US-OH-OWENSVILLE"
"45056","OXFORD","OH",39.5,-84.74,"NA-US-OH-OXFORD"
"45352","PALESTINE","OH",40.05,-84.74,"NA-US-OH-PALESTINE"
"43062","PATASKALA","OH",40,-82.67,"NA-US-OH-PATASKALA"
"45658","PATRIOT","OH",38.77,-82.43,"NA-US-OH-PATRIOT"
"45659","PEDRO","OH",38.66,-82.63,"NA-US-OH-PEDRO"
"45660","PEEBLES","OH",38.94,-83.4,"NA-US-OH-PEEBLES"
"45353","PEMBERTON","OH",40.27,-84.05,"NA-US-OH-PEMBERTON"
"45354","PHILLIPSBURG","OH",39.9,-84.4,"NA-US-OH-PHILLIPSBURG"
"43771","PHILO","OH",39.86,-81.9,"NA-US-OH-PHILO"
"43147","PICKERINGTON","OH",39.89,-82.76,"NA-US-OH-PICKERINGTON"
"45661","PIKETON","OH",39.06,-82.99,"NA-US-OH-PIKETON"
"45687","WAKEFIELD","OH",38.96,-83.02,"NA-US-OH-WAKEFIELD"
"45356","PIQUA","OH",40.14,-84.25,"NA-US-OH-PIQUA"
"45358","PITSBURG","OH",39.98,-84.48,"NA-US-OH-PITSBURG"
"43064","PLAIN CITY","OH",40.1,-83.27,"NA-US-OH-PLAIN CITY"
"43772","PLEASANT CITY","OH",39.9,-81.54,"NA-US-OH-PLEASANT CITY"
"45359","PLEASANT HILL","OH",40.05,-84.34,"NA-US-OH-PLEASANT HILL"
"45162","PLEASANT PLAIN","OH",39.27,-84.1,"NA-US-OH-PLEASANT PLAIN"
"43148","PLEASANTVILLE","OH",39.8,-82.52,"NA-US-OH-PLEASANTVILLE"
"45769","POMEROY","OH",39.02,-82.03,"NA-US-OH-POMEROY"
"45360","PORT JEFFERSON","OH",40.33,-84.09,"NA-US-OH-PORT JEFFERSON"
"45770","PORTLAND","OH",38.99,-81.81,"NA-US-OH-PORTLAND"
"45662","PORTSMOUTH","OH",38.75,-82.95,"NA-US-OH-PORTSMOUTH"
"45663","WEST PORTSMOUTH","OH",38.76,-83.03,"NA-US-OH-WEST PORTSMOUTH"
"43837","PORT WASHINGTON","OH",40.32,-81.51,"NA-US-OH-PORT WASHINGTON"
"45164","PORT WILLIAM","OH",39.55,-83.78,"NA-US-OH-PORT WILLIAM"
"45361","POTSDAM","OH",39.96,-84.41,"NA-US-OH-POTSDAM"
"43065","POWELL","OH",40.16,-83.06,"NA-US-OH-POWELL"
"45669","PROCTORVILLE","OH",38.43,-82.38,"NA-US-OH-PROCTORVILLE"
"43342","PROSPECT","OH",40.45,-83.18,"NA-US-OH-PROSPECT"
"43736","FAIRVIEW","OH",40.05,-81.23,"NA-US-OH-FAIRVIEW"
"43773","QUAKER CITY","OH",39.96,-81.29,"NA-US-OH-QUAKER CITY"
"43778","SALESVILLE","OH",39.97,-81.33,"NA-US-OH-SALESVILLE"
"43343","QUINCY","OH",40.29,-83.96,"NA-US-OH-QUINCY"
"45771","RACINE","OH",38.96,-81.91,"NA-US-OH-RACINE"
"43066","RADNOR","OH",40.39,-83.18,"NA-US-OH-RADNOR"
"45671","RARDEN","OH",38.92,-83.24,"NA-US-OH-RARDEN"
"45672","RAY","OH",39.2,-82.68,"NA-US-OH-RAY"
"43007","BROADWAY","OH",40.33,-83.38,"NA-US-OH-BROADWAY"
"43067","RAYMOND","OH",40.24,-83.36,"NA-US-OH-RAYMOND"
"45772","REEDSVILLE","OH",39.14,-81.78,"NA-US-OH-REEDSVILLE"
"45166","REESVILLE","OH",39.48,-83.67,"NA-US-OH-REESVILLE"
"45773","RENO","OH",39.39,-81.35,"NA-US-OH-RENO"
"43068","REYNOLDSBURG","OH",39.95,-82.79,"NA-US-OH-REYNOLDSBURG"
"43069","REYNOLDSBURG","OH",39.95,-82.81,"NA-US-OH-REYNOLDSBURG"
"45673","RICHMOND DALE","OH",39.2,-82.81,"NA-US-OH-RICHMOND DALE"
"43344","RICHWOOD","OH",40.42,-83.29,"NA-US-OH-RICHWOOD"
"43345","RIDGEWAY","OH",40.51,-83.56,"NA-US-OH-RIDGEWAY"
"45674","RIO GRANDE","OH",38.88,-82.37,"NA-US-OH-RIO GRANDE"
"45167","RIPLEY","OH",38.73,-83.84,"NA-US-OH-RIPLEY"
"43149","ROCKBRIDGE","OH",39.53,-82.57,"NA-US-OH-ROCKBRIDGE"
"45675","ROCK CAMP","OH",38.52,-82.56,"NA-US-OH-ROCK CAMP"
"43777","ROSEVILLE","OH",39.8,-82.07,"NA-US-OH-ROSEVILLE"
"43070","ROSEWOOD","OH",40.23,-83.96,"NA-US-OH-ROSEWOOD"
"45061","ROSS","OH",39.31,-84.65,"NA-US-OH-ROSS"
"45348","NEW WESTON","OH",40.33,-84.64,"NA-US-OH-NEW WESTON"
"45362","ROSSBURG","OH",40.27,-84.63,"NA-US-OH-ROSSBURG"
"43346","ROUNDHEAD","OH",40.58,-83.84,"NA-US-OH-ROUNDHEAD"
"43347","RUSHSYLVANIA","OH",40.46,-83.67,"NA-US-OH-RUSHSYLVANIA"
"43150","RUSHVILLE","OH",39.76,-82.43,"NA-US-OH-RUSHVILLE"
"43348","RUSSELLS POINT","OH",40.46,-83.89,"NA-US-OH-RUSSELLS POINT"
"45168","RUSSELLVILLE","OH",38.86,-83.78,"NA-US-OH-RUSSELLVILLE"
"45363","RUSSIA","OH",40.23,-84.41,"NA-US-OH-RUSSIA"
"45775","RUTLAND","OH",39.04,-82.12,"NA-US-OH-RUTLAND"
"45169","SABINA","OH",39.49,-83.63,"NA-US-OH-SABINA"
"43071","SAINT LOUISVILLE","OH",40.17,-82.41,"NA-US-OH-SAINT LOUISVILLE"
"43072","SAINT PARIS","OH",40.12,-83.95,"NA-US-OH-SAINT PARIS"
"43779","SARAHSVILLE","OH",39.8,-81.46,"NA-US-OH-SARAHSVILLE"
"45171","SARDINIA","OH",39,-83.8,"NA-US-OH-SARDINIA"
"45677","SCIOTO FURNACE","OH",38.79,-82.76,"NA-US-OH-SCIOTO FURNACE"
"45678","SCOTTOWN","OH",38.61,-82.39,"NA-US-OH-SCOTTOWN"
"45679","SEAMAN","OH",38.93,-83.57,"NA-US-OH-SEAMAN"
"43151","SEDALIA","OH",39.73,-83.31,"NA-US-OH-SEDALIA"
"43780","SENECAVILLE","OH",39.93,-81.45,"NA-US-OH-SENECAVILLE"
"45062","SEVEN MILE","OH",39.47,-84.55,"NA-US-OH-SEVEN MILE"
"45063","SHANDON","OH",39.34,-84.76,"NA-US-OH-SHANDON"
"43349","SHAUCK","OH",40.59,-82.65,"NA-US-OH-SHAUCK"
"43782","SHAWNEE","OH",39.61,-82.2,"NA-US-OH-SHAWNEE"
"45365","SIDNEY","OH",40.28,-84.16,"NA-US-OH-SIDNEY"
"45367","SIDNEY","OH",40.28,-84.16,"NA-US-OH-SIDNEY"
"45172","SINKING SPRING","OH",39.07,-83.38,"NA-US-OH-SINKING SPRING"
"43783","SOMERSET","OH",39.8,-82.3,"NA-US-OH-SOMERSET"
"45064","SOMERVILLE","OH",39.56,-84.63,"NA-US-OH-SOMERVILLE"
"45368","SOUTH CHARLESTON","OH",39.82,-83.64,"NA-US-OH-SOUTH CHARLESTON"
"45065","SOUTH LEBANON","OH",39.37,-84.21,"NA-US-OH-SOUTH LEBANON"
"45680","SOUTH POINT","OH",38.41,-82.57,"NA-US-OH-SOUTH POINT"
"45681","SOUTH SALEM","OH",39.33,-83.3,"NA-US-OH-SOUTH SALEM"
"43153","SOUTH SOLON","OH",39.73,-83.61,"NA-US-OH-SOUTH SOLON"
"45369","SOUTH VIENNA","OH",39.92,-83.61,"NA-US-OH-SOUTH VIENNA"
"45682","SOUTH WEBSTER","OH",38.81,-82.72,"NA-US-OH-SOUTH WEBSTER"
"43350","SPARTA","OH",40.39,-82.69,"NA-US-OH-SPARTA"
"45066","SPRINGBORO","OH",39.56,-84.23,"NA-US-OH-SPRINGBORO"
"45501","SPRINGFIELD","OH",39.92,-83.79,"NA-US-OH-SPRINGFIELD"
"45502","SPRINGFIELD","OH",39.92,-83.79,"NA-US-OH-SPRINGFIELD"
"45503","SPRINGFIELD","OH",39.92,-83.79,"NA-US-OH-SPRINGFIELD"
"45504","SPRINGFIELD","OH",39.92,-83.79,"NA-US-OH-SPRINGFIELD"
"45505","SPRINGFIELD","OH",39.92,-83.79,"NA-US-OH-SPRINGFIELD"
"45506","SPRINGFIELD","OH",39.92,-83.79,"NA-US-OH-SPRINGFIELD"
"45370","SPRING VALLEY","OH",39.61,-84,"NA-US-OH-SPRING VALLEY"
"45778","STEWART","OH",39.32,-81.89,"NA-US-OH-STEWART"
"43787","STOCKPORT","OH",39.54,-81.79,"NA-US-OH-STOCKPORT"
"43803","BAKERSVILLE","OH",40.35,-81.63,"NA-US-OH-BAKERSVILLE"
"43840","STONE CREEK","OH",40.39,-81.55,"NA-US-OH-STONE CREEK"
"45684","STOUT","OH",38.67,-83.21,"NA-US-OH-STOUT"
"43154","STOUTSVILLE","OH",39.6,-82.82,"NA-US-OH-STOUTSVILLE"
"43155","SUGAR GROVE","OH",39.62,-82.54,"NA-US-OH-SUGAR GROVE"
"43788","SUMMERFIELD","OH",39.79,-81.33,"NA-US-OH-SUMMERFIELD"
"43073","SUMMIT STATION","OH",40,-82.75,"NA-US-OH-SUMMIT STATION"
"43074","SUNBURY","OH",40.24,-82.86,"NA-US-OH-SUNBURY"
"45779","SYRACUSE","OH",38.99,-81.97,"NA-US-OH-SYRACUSE"
"45174","TERRACE PARK","OH",39.15,-84.31,"NA-US-OH-TERRACE PARK"
"45780","THE PLAINS","OH",39.36,-82.13,"NA-US-OH-THE PLAINS"
"43076","THORNVILLE","OH",39.89,-82.41,"NA-US-OH-THORNVILLE"
"45685","THURMAN","OH",38.92,-82.43,"NA-US-OH-THURMAN"
"43157","THURSTON","OH",39.84,-82.54,"NA-US-OH-THURSTON"
"45371","TIPP CITY","OH",39.96,-84.18,"NA-US-OH-TIPP CITY"
"45372","TREMONT CITY","OH",40.01,-83.83,"NA-US-OH-TREMONT CITY"
"45067","TRENTON","OH",39.47,-84.46,"NA-US-OH-TRENTON"
"45782","TRIMBLE","OH",39.48,-82.07,"NA-US-OH-TRIMBLE"
"43842","TRINWAY","OH",40.15,-82.01,"NA-US-OH-TRINWAY"
"45373","TROY","OH",40.04,-84.21,"NA-US-OH-TROY"
"45374","TROY","OH",40.04,-84.21,"NA-US-OH-TROY"
"45783","TUPPERS PLAINS","OH",39.17,-81.83,"NA-US-OH-TUPPERS PLAINS"
"43158","UNION FURNACE","OH",39.43,-82.34,"NA-US-OH-UNION FURNACE"
"43077","UNIONVILLE CENTER","OH",40.13,-83.34,"NA-US-OH-UNIONVILLE CENTER"
"43351","UPPER SANDUSKY","OH",40.83,-83.28,"NA-US-OH-UPPER SANDUSKY"
"43078","URBANA","OH",40.1,-83.75,"NA-US-OH-URBANA"
"43080","UTICA","OH",40.23,-82.44,"NA-US-OH-UTICA"
"45377","VANDALIA","OH",39.87,-84.19,"NA-US-OH-VANDALIA"
"45378","VERONA","OH",39.9,-84.48,"NA-US-OH-VERONA"
"45380","VERSAILLES","OH",40.22,-84.48,"NA-US-OH-VERSAILLES"
"45784","VINCENT","OH",39.33,-81.67,"NA-US-OH-VINCENT"
"45686","VINTON","OH",38.97,-82.34,"NA-US-OH-VINTON"
"43356","WALDO","OH",40.46,-83.08,"NA-US-OH-WALDO"
"43843","WALHONDING","OH",40.35,-82.14,"NA-US-OH-WALHONDING"
"43805","BLISSFIELD","OH",40.28,-81.89,"NA-US-OH-BLISSFIELD"
"43844","WARSAW","OH",40.33,-82,"NA-US-OH-WARSAW"
"43160","WASHINGTON COURT HOUSE","OH",39.53,-83.43,"NA-US-OH-WASHINGTON COURT HOUSE"
"45786","WATERFORD","OH",39.51,-81.66,"NA-US-OH-WATERFORD"
"45787","WATERTOWN","OH",39.47,-81.6,"NA-US-OH-WATERTOWN"
"45688","WATERLOO","OH",38.73,-82.53,"NA-US-OH-WATERLOO"
"45690","WAVERLY","OH",39.12,-82.98,"NA-US-OH-WAVERLY"
"45068","WAYNESVILLE","OH",39.53,-84.08,"NA-US-OH-WAYNESVILLE"
"45692","WELLSTON","OH",39.11,-82.53,"NA-US-OH-WELLSTON"
"45381","WEST ALEXANDRIA","OH",39.74,-84.53,"NA-US-OH-WEST ALEXANDRIA"
"45069","WEST CHESTER","OH",39.33,-84.4,"NA-US-OH-WEST CHESTER"
"45071","WEST CHESTER","OH",39.33,-84.4,"NA-US-OH-WEST CHESTER"
"45070","WEST ELKTON","OH",39.58,-84.55,"NA-US-OH-WEST ELKTON"
"43081","WESTERVILLE","OH",40.12,-82.91,"NA-US-OH-WESTERVILLE"
"43082","WESTERVILLE","OH",40.12,-82.91,"NA-US-OH-WESTERVILLE"
"43086","WESTERVILLE","OH",40.12,-82.91,"NA-US-OH-WESTERVILLE"
"43162","WEST JEFFERSON","OH",39.94,-83.3,"NA-US-OH-WEST JEFFERSON"
"43845","WEST LAFAYETTE","OH",40.27,-81.75,"NA-US-OH-WEST LAFAYETTE"
"43357","WEST LIBERTY","OH",40.25,-83.75,"NA-US-OH-WEST LIBERTY"
"45382","WEST MANCHESTER","OH",39.9,-84.62,"NA-US-OH-WEST MANCHESTER"
"43358","WEST MANSFIELD","OH",40.39,-83.54,"NA-US-OH-WEST MANSFIELD"
"45383","WEST MILTON","OH",39.95,-84.32,"NA-US-OH-WEST MILTON"
"45693","WEST UNION","OH",38.79,-83.54,"NA-US-OH-WEST UNION"
"43083","WESTVILLE","OH",40.08,-83.86,"NA-US-OH-WESTVILLE"
"43330","KIRBY","OH",40.81,-83.41,"NA-US-OH-KIRBY"
"43359","WHARTON","OH",40.86,-83.46,"NA-US-OH-WHARTON"
"45694","WHEELERSBURG","OH",38.73,-82.84,"NA-US-OH-WHEELERSBURG"
"45788","WHIPPLE","OH",39.48,-81.35,"NA-US-OH-WHIPPLE"
"43791","WHITE COTTAGE","OH",39.87,-82.06,"NA-US-OH-WHITE COTTAGE"
"45384","WILBERFORCE","OH",39.71,-83.88,"NA-US-OH-WILBERFORCE"
"45695","WILKESVILLE","OH",39.07,-82.32,"NA-US-OH-WILKESVILLE"
"45176","WILLIAMSBURG","OH",39.05,-84.05,"NA-US-OH-WILLIAMSBURG"
"43164","WILLIAMSPORT","OH",39.58,-83.11,"NA-US-OH-WILLIAMSPORT"
"45696","WILLOW WOOD","OH",38.59,-82.45,"NA-US-OH-WILLOW WOOD"
"45177","WILMINGTON","OH",39.44,-83.83,"NA-US-OH-WILMINGTON"
"45697","WINCHESTER","OH",38.94,-83.65,"NA-US-OH-WINCHESTER"
"43752","LAINGS","OH",39.71,-80.99,"NA-US-OH-LAINGS"
"43793","WOODSFIELD","OH",39.76,-81.11,"NA-US-OH-WOODSFIELD"
"43084","WOODSTOCK","OH",40.17,-83.52,"NA-US-OH-WOODSTOCK"
"45385","XENIA","OH",39.68,-83.94,"NA-US-OH-XENIA"
"45387","YELLOW SPRINGS","OH",39.79,-83.89,"NA-US-OH-YELLOW SPRINGS"
"45388","YORKSHIRE","OH",40.32,-84.49,"NA-US-OH-YORKSHIRE"
"45698","ZALESKI","OH",39.28,-82.39,"NA-US-OH-ZALESKI"
"43360","ZANESFIELD","OH",40.33,-83.67,"NA-US-OH-ZANESFIELD"
"43701","ZANESVILLE","OH",39.95,-82.01,"NA-US-OH-ZANESVILLE"
"43702","ZANESVILLE","OH",39.95,-82.01,"NA-US-OH-ZANESVILLE"
"43721","BROWNSVILLE","OH",39.92,-82.39,"NA-US-OH-BROWNSVILLE"
"61230","ALBANY","IL",41.78,-90.21,"NA-US-IL-ALBANY"
"61231","ALEDO","IL",41.19,-90.74,"NA-US-IL-ALEDO"
"61232","ANDALUSIA","IL",41.43,-90.72,"NA-US-IL-ANDALUSIA"
"61233","ANDOVER","IL",41.29,-90.29,"NA-US-IL-ANDOVER"
"61234","ANNAWAN","IL",41.39,-89.9,"NA-US-IL-ANNAWAN"
"61258","HOOPPOLE","IL",41.52,-89.91,"NA-US-IL-HOOPPOLE"
"61235","ATKINSON","IL",41.41,-90.01,"NA-US-IL-ATKINSON"
"61236","BARSTOW","IL",41.51,-90.35,"NA-US-IL-BARSTOW"
"61237","BUFFALO PRAIRIE","IL",41.33,-90.85,"NA-US-IL-BUFFALO PRAIRIE"
"61238","CAMBRIDGE","IL",41.3,-90.19,"NA-US-IL-CAMBRIDGE"
"61239","CARBON CLIFF","IL",41.49,-90.39,"NA-US-IL-CARBON CLIFF"
"61240","COAL VALLEY","IL",41.44,-90.44,"NA-US-IL-COAL VALLEY"
"61241","COLONA","IL",41.47,-90.34,"NA-US-IL-COLONA"
"61242","CORDOVA","IL",41.67,-90.32,"NA-US-IL-CORDOVA"
"61243","DEER GROVE","IL",41.61,-89.68,"NA-US-IL-DEER GROVE"
"61244","EAST MOLINE","IL",41.51,-90.42,"NA-US-IL-EAST MOLINE"
"61250","ERIE","IL",41.65,-90.08,"NA-US-IL-ERIE"
"61251","FENTON","IL",41.73,-90.03,"NA-US-IL-FENTON"
"61252","FULTON","IL",41.86,-90.15,"NA-US-IL-FULTON"
"61254","GENESEO","IL",41.44,-90.15,"NA-US-IL-GENESEO"
"61256","HAMPTON","IL",41.55,-90.4,"NA-US-IL-HAMPTON"
"61257","HILLSDALE","IL",41.61,-90.17,"NA-US-IL-HILLSDALE"
"61259","ILLINOIS CITY","IL",41.4,-90.9,"NA-US-IL-ILLINOIS CITY"
"61260","JOY","IL",41.19,-90.87,"NA-US-IL-JOY"
"61261","LYNDON","IL",41.71,-89.92,"NA-US-IL-LYNDON"
"61262","LYNN CENTER","IL",41.3,-90.35,"NA-US-IL-LYNN CENTER"
"61263","MATHERVILLE","IL",41.25,-90.6,"NA-US-IL-MATHERVILLE"
"61264","MILAN","IL",41.44,-90.56,"NA-US-IL-MILAN"
"61265","MOLINE","IL",41.48,-90.48,"NA-US-IL-MOLINE"
"61266","MOLINE","IL",41.48,-90.48,"NA-US-IL-MOLINE"
"61270","MORRISON","IL",41.8,-89.96,"NA-US-IL-MORRISON"
"61272","NEW BOSTON","IL",41.16,-91,"NA-US-IL-NEW BOSTON"
"61273","ORION","IL",41.35,-90.37,"NA-US-IL-ORION"
"61274","OSCO","IL",41.35,-90.28,"NA-US-IL-OSCO"
"61275","PORT BYRON","IL",41.62,-90.32,"NA-US-IL-PORT BYRON"
"61276","PREEMPTION","IL",41.31,-90.58,"NA-US-IL-PREEMPTION"
"61277","PROPHETSTOWN","IL",41.66,-89.93,"NA-US-IL-PROPHETSTOWN"
"61278","RAPIDS CITY","IL",41.58,-90.34,"NA-US-IL-RAPIDS CITY"
"61279","REYNOLDS","IL",41.33,-90.67,"NA-US-IL-REYNOLDS"
"61201","ROCK ISLAND","IL",41.47,-90.58,"NA-US-IL-ROCK ISLAND"
"61204","ROCK ISLAND","IL",41.47,-90.58,"NA-US-IL-ROCK ISLAND"
"61299","ROCK ISLAND","IL",41.47,-90.58,"NA-US-IL-ROCK ISLAND"
"61281","SHERRARD","IL",41.31,-90.5,"NA-US-IL-SHERRARD"
"61282","SILVIS","IL",41.5,-90.41,"NA-US-IL-SILVIS"
"61283","TAMPICO","IL",41.63,-89.78,"NA-US-IL-TAMPICO"
"61284","TAYLOR RIDGE","IL",41.38,-90.66,"NA-US-IL-TAYLOR RIDGE"
"61285","THOMSON","IL",41.95,-90.1,"NA-US-IL-THOMSON"
"50601","ACKLEY","IA",42.55,-93.05,"NA-US-IA-ACKLEY"
"50002","ADAIR","IA",41.5,-94.64,"NA-US-IA-ADAIR"
"50003","ADEL","IA",41.61,-94.02,"NA-US-IA-ADEL"
"50830","AFTON","IA",41.02,-94.19,"NA-US-IA-AFTON"
"52530","AGENCY","IA",40.99,-92.3,"NA-US-IA-AGENCY"
"52201","AINSWORTH","IA",41.29,-91.55,"NA-US-IA-AINSWORTH"
"51001","AKRON","IA",42.82,-96.55,"NA-US-IA-AKRON"
"50510","ALBERT CITY","IA",42.78,-94.94,"NA-US-IA-ALBERT CITY"
"52531","ALBIA","IA",41.02,-92.8,"NA-US-IA-ALBIA"
"50005","ALBION","IA",42.11,-92.98,"NA-US-IA-ALBION"
"52202","ALBURNETT","IA",42.14,-91.61,"NA-US-IA-ALBURNETT"
"50006","ALDEN","IA",42.51,-93.37,"NA-US-IA-ALDEN"
"50043","BUCKEYE","IA",42.41,-93.37,"NA-US-IA-BUCKEYE"
"50227","POPEJOY","IA",42.59,-93.42,"NA-US-IA-POPEJOY"
"50420","ALEXANDER","IA",42.8,-93.47,"NA-US-IA-ALEXANDER"
"50511","ALGONA","IA",43.07,-94.23,"NA-US-IA-ALGONA"
"50007","ALLEMAN","IA",41.81,-93.61,"NA-US-IA-ALLEMAN"
"50008","ALLERTON","IA",40.7,-93.36,"NA-US-IA-ALLERTON"
"50052","CLIO","IA",40.63,-93.45,"NA-US-IA-CLIO"
"50602","ALLISON","IA",42.75,-92.79,"NA-US-IA-ALLISON"
"51002","ALTA","IA",42.67,-95.3,"NA-US-IA-ALTA"
"50603","ALTA VISTA","IA",43.19,-92.41,"NA-US-IA-ALTA VISTA"
"51003","ALTON","IA",42.98,-96,"NA-US-IA-ALTON"
"50009","ALTOONA","IA",41.65,-93.47,"NA-US-IA-ALTOONA"
"51230","ALVORD","IA",43.34,-96.3,"NA-US-IA-ALVORD"
"52203","AMANA","IA",41.8,-91.86,"NA-US-IA-AMANA"
"52204","AMANA","IA",41.8,-91.86,"NA-US-IA-AMANA"
"50010","AMES","IA",42.02,-93.62,"NA-US-IA-AMES"
